original_id,funny,user_id,review_id,text,business_id,stars,date,useful,type,cool,neighborhood,name
4167,0,xPYswz_B22S6AgWYO6o5ew,wRfQFsbEH_FM60W8O08LMw,Dining at Midwood is always a pleasure. I had the Brisket Rueben and it was killer. Pair it with some bacon wrapped jalapeños and you can't go wrong. Definitely will keep coming back!,RVQE2Z2uky4c0-njFQO66g,4,11/15/2013,0,review,0,Centennial,Del Taco
69723,0,C2aiyN4gcEPNfPm94ZoK-A,FoRdNKNkeWihpY5t2qPeRg,"I would love to put this place at 5 stars because my food was fantastic (couldn't even tell it was gluten free either!) and my waiter was nice but it took 45 minutes to an hour to get our food! That's definitely not acceptable... Luckily there were 8 of us and I ordered a bottle of wine so we had a way to entertain ourselves for an hour. 

Let's get to what I liked though. I ordered the pulled pork ragu with butternut squash ravioli... It was fantastic. Pasta was fresh and the ragu was light. I finished my whole plate.",Kykw3ho8wHtLV6gr9qbWTg,4,1/10/2016,0,review,0,The Strip,Cabana
38392,0,pTUh580nYtGi5Go0U0iI7w,Rc7_nZJOGdLeWLXXPEltwQ,Lunche Libre ! You now found a new stalker ! I was fortunate enough to live near two schools they stopped off at the past two weeks. Both times I had the Steak and Blue quesadilla. The Carne Asada was delicious and the combination of everything in it was perfect. I've had the Aqua Frescas in the past and they are a must.,A2eA3LRbptrexCGw8fu67Q,5,10/23/2013,1,review,2,Westside,Mainland
46669,0,PaGYdwei7QMOmX0qEbtwWg,cenFa_twa7viYzCqb4-fWQ,"eleven is one of the best dining experiences I have ever had. My boyfriend and I had the chefs menu for that evening, and the wine pairing. Delicious, and also a great wait staff! Can't wait to go back.",d2ZQRjuizstCTnicysmpMQ,5,9/24/2014,2,review,1,Westside,Nora's Wine Bar and Osteria
12180,1,sqXeHjj3eeEkOq-37pD2qg,KGUjV-xxvIOQPlQ-C6qBEg,"The food was meh....

The parking is unacceptable, zero self parking....

The service in the patio was terrible....

Would not go back...",8-_jXGGDFPFAPB4r1x-81w,1,8/8/2014,2,review,0,Chinatown,Pretty Girls Maid Cafe
41863,0,c4HLwoexeI1lyygHV5s7LA,pWtoAcMZh2q3GBA-n1s6-g,The Compass has the most amazing view of Phoenix!! The rotating restaurant has a very romantic feel-great for date night! Order the filet mignon with the mashed potatoes. Divine!,cQNGkOyCvnIqs78vO8SGJQ,5,7/28/2015,0,review,0,Other,Sao Paulo
2392,0,__1TDAnfiLoQ44hcT40oNg,zIWzzPMZHeCn_HUhtHa61Q,Great selection and atmosphere.  Perfect for date night or girls night. Tapas were delicious. It is a brand new business but I sure hope it sticks around!,K3kinHWRzFMT_2HnIrEXLw,4,9/13/2016,0,review,0,Chinatown,Fat Dumpling
44786,0,00e4kC82SdXXQZV7c4hVvg,yiNQeYx_di6dmcumDGXdAg,"This was one of the best dining experiences of my life.  The ambiance was whimsical and otherworldly :)  We had two servers, one male and one female.  Both were french speaking.  I love that!  We went for the four course fixed menu consisting of an appetizer, soup, main course and dessert.  The food was VERY rich in flavour as french cuisine is famous for.  The portions were tiny which I love because each dish was loaded with taste.  By the time dessert rolled around I was getting close to being full.  That didn't stop me though.  The female server rolled around a HUGE cart covered with perfect little desserts.  There were so many to choose from!  Heaven on wheels!  I didn't know which to select so I randomly chose.  Each and every bite was delicious.  At the end of the meal, the server fixed us a little goodie bag to take home with us.  She included beautiful bars of chocolate covered in gold and pink flakes.  This is as good as it gets all around.  Food, ambiance, service.. all top of the line.  This was a wonderful night.  If you want to surprise a special person in your life with a fancy dinner, this is the place to go.  Located in the MGM.",XnJeadLrlj9AZB8qSdIR2Q,5,7/15/2011,0,review,0,Summerlin,Buca di Beppo Italian Restaurant
3523,5,YORJi2JtQg5Mo4nmKOXzag,QrLiZJ-6MaT_NrL3aWB59w,"Ok, first off, I'm sure Michael S is a perfectly reasonable and accurate Yelper but the one star review he wrote below/above is from a different owner before it closed down and reopened with new ownership/management. So please don't judge them by that review. 

First: the location. It's located near my home where no other pizza shops dare open shop. Yes!

It's just across the street from the Bikini. Can you hear the angels singing? 

Second: been there twice now. First time had pizza crust (for vegan
-ness) and fries and a bite of the veggie sub. All superb. 

Today my boy Richard Z had the Monsoon, which they're soon to be famous for (it looked amazing) and I had the vegan version of their veggie sub, which was outstanding. Really, really good.  

They're super nice people. Charming little place. Place to sit outside and watch the culture. 

They'll walk your food over to the bikini. 

Open til 9 on weeknights and 11 on weekends. 

LOVE THIS PLACE! So happy it's in my hood.",uP_mkj1Z3aQ3MY2oNgId3Q,5,9/28/2009,8,review,8,Eastside,Tacos Los Toritos
62347,1,2Ll2lZlyXQCr3NBusJy0vQ,PQ3fR0JGAO7stK87kttT3w,"Food was yummy, service was fast, and the vibe from the server was awesome! - I would definitely return !",U9nXdynQ2YR5xYx8tM3S7w,5,10/4/2014,1,review,1,Eastside,Papa John's Pizza
29076,0,IJL--65w5S4Pj-iSY3njJw,XM-FP-n34j7NV8D0U9GGuA,"Gotta give it a 4 since the pizza is pretty good, not the best, but the best you will find on East Sahara.  

I have never dined in, and probably never will because the place always seems a little dead and the waitress/cashier/hostess/manger person is always having a spat with the cook.  I have picked up from here many times, there is always a different person running the show are that individual has never been very personable.

They do not deliver, so dine-in and carry-out are your only options.  Definitely call ahead and time your drive to arrive at the restaurant after your pizza is ready. Get your pizza and get out! That is my advice.

The pizza has been consistently good.  You won't be disappointed with the pie.",AQKOuwrOCacAhd-jfFMABA,4,1/20/2014,0,review,0,Other,Barcelona Tapas Restaurant
56150,0,FJgBQ-qODSNHELBZ_mGOog,3zj3cl5N1DwJOvEnuHGEXw,"1st time here, Came inside and got greeted by who seemed like the owner or manager. Who is really joyful/friendly. Amazing customer service. Highly recommended.",SUd3IyEN7n5OYEGyt_U5lg,5,6/29/2016,0,review,0,Downtown,Siegel's 1941
68826,0,VK97YX_Rl5kpnEeW29_p9Q,jiheGUVc9PnQ8rX4-RSCLA,"Wonderful experience! 

We sat inside away from the open store front and felt like we were somewhere other than the Forum Shops. We shared the arugula salad and it was a great starter. I had the duck breast for my main entree and I was very impressed. The duck was perfectly complimented by the sides and sauce! My husband ordered the sea bass (one of his fave foods) and he was very happy with his selection.

I recommend Spago for a nice date in Vegas or a big group outing. Just be aware it is pricey.",LwQB9H3jZ9wTk24Lr-AnZQ,5,6/3/2012,0,review,0,Other,Pizza Hut
32441,0,bYjUsmc3DcUbcy2Ud3qokw,mW97EIBBVqPmKoGIbAXSeA,If I could give his place zero stars I would the room that was given to us smelt like cigarettes and the sheets were dirty the carpet stank and it was dirty disgusting never staying here ever again!!!!,gRCEObNuHtI61xR32ytqNQ,1,12/30/2015,0,review,0,Westside,Big Burgers & Pizza
23440,0,yktpH19AHq-UUae-fcAp2A,9g3YfdrokjtrZDw3u5tWlw,"Simple but fantastic organic menu in a quiet, warm, friendly restaurant. Reasonably priced too. And the wine was amazing! Try any of the Pinots, my fave. The place was packed last night! Highly recommend this one!

Why not 5 stars... more family orientated, less chic, but if that is fine with you, then assume a 5. Great for a date too by the way.",IsoLzudHC50oJLiEWpwV-w,4,6/4/2011,0,review,0,Spring Valley,Applebee's
6437,1,J4HOkhpsCD7fwD_j0ATkMA,7qORuksVYumnhIDsbR1shg,"Maybe it was the hype, but I was just not that impressed. When we arrived, we were politely greatest and told it would be just a moment for our table to be ready. There is a photo booth tucked away to the left of the hostess stand, cute touch. Another hostess came over to escort is to our table. When we entered she pointed out that Giada was next to the antipasti station and asked of we would like to take a photo with her. Sure, why not?! We waited while she was talking to another group and when they were finished our hostess told her we would like to take a picture. She was very abrupt and said that she couldn't have people gathering in the front because it was blocking the entrance. Ok, I get it. But it made us feel like we did something wrong when we didn't even ask to take a photo with her, we thought it was part of the grand opening experience. She said she would come by our table instead, but never did despite visiting many other tables around us. The hostess then gave us a little ""tour "" and lead us to our table. Beautiful view of the strip and Bellagio fountains.

We ordered the Giada and Flash cocktails, both good, but took forever to come from the bar. The waiter even came by multiple times to tell us they were coming. As for the food, we elected for the tasting menu $120. Probably not the best choice. The antipasti was ""Gilda's Favorites"" and they were just ok. The grilled octopus (dietary substitution) was over cooked. We added the chicken Marsala meatballs, but they never came. The lemon spaghetti was by far the best dish of the night. The pea tortellini was excellent as well. My husband had the lamb and loved it, as well as the corn side dish. I had the salmon and it was ok. No different from any other pan seared salmon at most other restaurants in the strip. The smashed potatoes, were not all that ""smashed"", had good flavor. Again just ok.

Dessert was excellent. PB&J tiramisu (not really anything like a tiramisu though), chocolate chip cookie (served warm), lemon cookie (tart, but a little too sweet), chocolate cake (rich, but delish), and gelato (coffee was the best!). We were supposed to get a signed copy of the tasting menu, but our server forgot to bring it out. We were on our way home before we realized it and my husband had turn around to go back and get it.

I also had the Barbarella and my husband had a glass of wine. In total over $400 for the two of us, and in my opinion not worth it given the other high quality options on the strip. Wait a few weeks and they'll start serving lunch. I'd bet you'd get many of the best dishes at a fraction of the price. Also they will add breakfast/ brunch around Aug.",G-5kEa6E6PD5fkBRuA7k9Q,3,6/6/2014,4,review,0,Southeast,Pho Thanh Huong
32480,2,f1fSYK3QRnUZ0QnFXAAbKg,3Xyr3xynimC4eK1eL_lOsg,"I don't know where all of the Hot Dog on a Stick went but I am so happy to have found them! I didn't have to drive to the mall, get out of my car, and walk all around the mall to find a Hot Dog on a Stick. This was so easy to get to. The best part is: they have a drive thru! 

It's just how I remembered it. Delicious hot dog on a stick, French fries, and their delicious funnel cake sticks. Everything was made fresh. And when I asked for extra powdered sugar, they did not hold back! Excellent customer service. They even offered me a little smoothie sample while I waited. Can't wait to come back!",SMUEM_BxyRP31kMQNTX7bg,5,9/18/2015,6,review,6,Southwest,Hooters
16850,2,SfRsElsYGxIwuCjSNfNMjA,gl9FAfeB65JFVDty8kRTLA,"I'm not sure I can put Cibo on par with Pizzeria Bianco. I just can't.

It's pretty close, though. And when you factor in wait times (15 minutes on a First Friday night at 7pm), parking (much better, being on the west side of downtown), and leftovers (the pizza crust holds up remarkably well under microwaving), it's really no question.

We started with the burrata, and I really can't recommend this enough: two mountains of creamy, fresh mozzarella, sliced prosciutto that melts in your mouth, and toasted bread that's just soft enough to keep from dicing the roof of your mouth. The only problem was, by the end of it (and we scraped every bit of cheese up) we were hardly hungry. Between the two pizzas we ordered between my wife, me, and our daughter, we finished less than half. From now on, we'll go with the burrata, and split a pie...though then we'd miss out on the leftovers. I'll have to rethink this.

A few minor quibbles: it'd be nice of the beers were on tap. My Lagunitas IPA wasn't quite cold enough. Also, the main entrance is a tight fit, but it's worth it for the ambiance, I think.

Beyond that, though, everything about Cibo, from the food to the charming owners, was exceptional. I only half-jested that I'd like to go back today.",9a3DrZvpYxVs3k_qwlCNSw,5,8/6/2011,4,review,3,Spring Valley,McDonald's
32551,3,qOn1VFThKD5y5zrFEQXpGA,LFnzxr5JCI3qiWxieeJ5NQ,Gotta love Barro's!!  Used to load my car up with as many people as possible and drive over to Barro's for lunch...much better than High School food!  To this day (over 15 years) the pizza is *STILL* excellent!!!,1Q812VI7asWrVxtq3BxJiw,5,10/17/2008,3,review,3,Spring Valley,Bachi Kitchen
4833,0,NZbft3iS9rFG0KI4OlN7Tg,O3tMXIM751tmDU75jnwXYA,"Best brisket in town!!! My boyfriend and I go here every Sunday for brisket! They ALWAYS have great food, great service, and great drinks!",RVQE2Z2uky4c0-njFQO66g,5,1/7/2016,0,review,0,Southeast,Las Mkt
62394,0,6FwFDGPkSvEEb1Y_ys-GcQ,_GwcacwXiEuFXJe0R9H5cw,Bartender Isaac makes the best Bloody Mary ever! Chillin in the heat on a Saturday afternoon!,U9nXdynQ2YR5xYx8tM3S7w,5,8/22/2015,0,review,1,University,McDonald's
14546,0,cXYTMBezAjDxIhR_tbC0Zg,sHvreHYwfuIe_lrtcDIr6g,"Great beer, great food, great service, it's a trifecta! Had the chorizo and pork belly tacos, both yummy. Tried all the beers that are out so far they are all very good! Looking forward to the rest of the flagship beers.",aXiXvy5cBMeb6m2j7WFuzg,5,7/16/2016,0,review,0,The Strip,Pumpkin & Pecan Shish Kabob Shop
11635,0,E-EvUL1jRcRBVlxwDDtHTg,Gm2efqx-dYhy1k_M2yWFdQ,"After being very hungry from a day of climbing, we thought we'd try John Cutter.  It was a medium volume night, and our service was slow, the food was good but not spectacular, and the prices were high.  Even for Vegas standards.  I've never written a review before, but our experience was so lousy that It inspired me.  Go to the Italian or Chinese place right beside John Cutter.",H8qlBw1YaxMsItfz25-AyA,1,10/25/2010,0,review,0,Southeast,China AAA
11369,0,vtmHM-EdhVYScgCj-1Ri2g,9iMTH-PtBOS73yO30mpMWg,"I do think this place has great tamales but the last couple times I went have been a little inconsistent. I just got some before Thanksgiving and some were very small and only had meat halfway through and some were fine. Also, the time prior to this they had a smokey or burnt flavor. While that may be fine if you are making them for just family- when you are selling them at kinda a high price (about $20 for a dozen) to the public they need to be almost perfect-- especially when one can get them pretty inexpensive and adequate from a place like Costco... I just think consistency is the key here-- especially when you specialize in one product (mostly). If this place is consistent the tamales are awesome but they need to find that flow and keep it going.",SSg2JXBC-H3-9I_sWW6MQA,3,11/25/2016,0,review,0,Southwest,Goong Korean BBQ Restaurant
53992,0,B6jpRixDy1v7cd0nIYtsSA,MbmGUzVEzrg0daYn1vdPlg,"I've had better Brazilian bbq elsewhere, but I guess if you don't have this in your hometown, it's worth a try.  The waiter wasn't very attentive, but the meat servers were excellent.  Some of the meat was a little dry.",JpgVl3d20CMRNjf1DVnzGA,2,5/21/2009,0,review,0,Summerlin,Rubio's
48995,0,PHlseUVBOH7jN7ufyhHybg,BqF9ATgmUU9uD4pjODTGxQ,"We decided to come here on a Satirday night to check it out. The ambiance was really nice and the live music was nice - a little too loud but it was solid. The waiter was on point answering our questions and the tres amigos was a great appetizer choice. The red sangria was nice and sweet and the ultimate tequila was awesome! Unfortunately, the place is a little too pricey for being what it is - a tex mex bar and sports lounge. Nonetheless, we were pretty satisfied. Next time, I'm getting that Cuatro Leches.",cdPnRYnfKrbeEUAoSJONtw,3,6/7/2015,1,review,1,Eastside,Bougainvillea Café
21161,0,bAep4ysVD6UESThv4EK1Mg,cqTmXXadSL3O_ecmOZwYfg,Here in Phoenix for vacation. Came here after screwing up directions. Chicken burger was good and service quick.,_c3ixq9jYKxhLUB0czi0ug,4,3/13/2016,0,review,0,Spring Valley,Philly Steak Express
65265,0,T76-jKiHe5Fz5qTjQQlWoA,KIiS_F1oYYT7KhijNA3v0g,"Good food. 
Great music. 
 Late night food.  
Great crowd.
I have only had some apps but the were good. The stuffed peppers could have  had a bit more meat.

The potato skins were good  Its kind of hard to mess those up.They were not greasy!

Crowded but easy to get a drink. Really good people that work here!

Fun times as the South Side.",HNs2Nf-trqFTDtho4vhfmA,4,12/19/2010,2,review,0,Eastside,Del Taco
34047,0,F9cwbNyJIl334q-vJ3ivvg,qiws7p4Fa_Hz_er3_DGu-w,"The bread! The pasta! The desserts!! I don't know where to start, but I do know that Italian food is one of my favorite genre of food (other than Thai or sushi) and I can be a picky one when it comes to taste. I must say the service at this restaurant was impeccable, and the food was all sorts of delicious. Their wine selection was pretty impressive so that is another plus. I recommend the Calamari for an appetizer or the mozzarella en Carozza, which is basically fried mozzarella. I have only been here once so the dish I had was the lasagna. I make lasagna from scratch at home so I know good lasagna, and it was delicious.",nUpz0YiBsOK7ff9k3vUJ3A,5,9/30/2016,3,review,2,Sunrise,Miles Bake Shop & Hawaiian Foods
7908,0,eynu0uJEon1ORH1nIf4pTA,bByL4dl8iUrTOBNCUeFhDQ,"Ordered some buffalo wings here and they were not as good as the wings at other locations. They were horrible and barely covered with any buffalo sauce. The wings also appeared bigger then other locations as well...they tasted low grade. Plus the outside of the store was dirty. The Windows, the door has gunk all over it...a cleaner appearance, better food presentation,....ughh, retraining of staff is needed! I won't be back.",RWtPw0dnDEXZFKIzqoCbnQ,1,7/31/2016,0,review,0,Downtown,California Noodle House
45573,0,BvpumXnp5f5dYmyWeHmhiA,LzIFbwfIazCa5nJaxIGikg,"OMG! I was so excited to try out this place. I got the half yard (32 oz). In the spirit of Vegas, ALL IN. I piggybacked on a friend's order that consists of three amazing flavors: Pina Colada, Octane, and Eye Candy. It was scorching hot so this was the perfect drink to walk down the main strip buzzed. Tip: Also make sure to finish the drink if you're going to ride the bus I think they don't allow you to bring it. Also for the shuttle, you must have a lid covering the cup. In the future, I'm definitely making pit stops at Fat Tuesdays!",M--CB6Fhp4XKxsR2PlcP9w,5,7/25/2015,0,review,0,Spring Valley,Roberto's Taco Shop
53609,0,trtq--FMUdieAa2ZPmhv0Q,aU-evP7uAJ3a41pUI3o_YA,"My definition of  ""hassled"": Saying no more than twice and then being asked again.
I went with my family and had the following experience:
Hassled to take a picture so they could charge us to buy it.
Hassled to buy bottled water for our table instead of bringing tab water as asked.
Hassled to buy a drink that they bring to your table, they ask you to try without informing you of the price - made it seem it was for free. I had to ask three times before I was told the price. Shame on them. 
They charge half price and then try to hassle you into buying other over-priced items.
Shame on them - the worse part is after you say no they keep asking to the point you get anger and annoyed.  Shame on them",JpgVl3d20CMRNjf1DVnzGA,1,8/10/2012,0,review,0,Westside,Starbucks
41505,0,AtloiSDn6wVtOxGpoAmcVw,5JAvZVm6arUQi2H4G6Pnfw,"I had the Banana Walnut French toast with a side of scrambled eggs, applewood smoked bacon and oj. Not only did it come out in a timely manner but the food was to die for!! And the orange juice was so fresh as if they just plucked the oranges!! I will definitely be coming back because the food, staff, and the restaurant were amazing!",ZOmf-3NN4Z59b2Fw6VAM7g,5,3/25/2016,0,review,0,Other,Ricardo's Mexican Restaurant
28568,0,Ntq_6n5SpkZGmNHXnEmlNQ,6nYlNVLwHvJhAbJP8w9AZQ,"Absolutely fantastic pizza! A nice chewy crust and top notch ingredients. The pepperoni was not cheap prepackaged slices like you typically see but was rather shaved and delicious. Their Italian sausage was incredible.
I did not have room for the gelato but I saw several customers who seemingly were very content with it.
My only complaint is the pizzas are massive and there is only one size to buy. Awesome if you have a group that can agree on one or two to share. But it is going to be an undertaking for two people and needs to be some sort of eating competition for one person. But they are served fast thanks to the Naples Italy style of cooking them.
Friendly staff too.",99j5vhhtFJIefXDLsmA29Q,4,8/29/2016,2,review,3,Sunrise,Viva El Taco
22048,0,V5qFWVv9lC7HBwnqilmDtQ,B3A7xbBNpkohvU_lS03JUA,"With a sandwich shop that proclaims to be ""freaky fast"", you wouldn't expect perfection. This location has proved me wrong. Their sandwiches are delicious everytime and not one single thing is wrong! They also have a drive thru, which is definitely a plus! Will definitely return in the future.",cjlYcqxyqRBe_w3OgasPAw,5,1/7/2016,0,review,0,Chinatown,Capital Seafood Restaurant
70352,0,PSaS1dUNRTvtZjkNQns4vw,JXZIBfr_L9hHjPhPaiIkoQ,Fantastic food and great service. Dominic had perfect recommendations for drinks and dishes. The filet and scallops were perfect. Try the brussel sprouts! Overall an exceptional meal. The beignets for dessert were decadent.,pKk7jCFIm96qDdk0laVT2w,5,4/17/2016,0,review,0,Southwest,Twin Creeks Steakhouse
70349,0,istBYwe8y5QcUQhxX-6AWw,Zo7oupRwQ6yqDcS_nMxBNA,"By far one of the best meals I've had in a long time! Rib eye, filet and salmon was amazing, potatoes and mushroom side dish, beignets dessert, and every drink I had was perfect. Stellar service from Junior and Anthony! We can't wait to go back! Thank you guys for a wonderful evening!",pKk7jCFIm96qDdk0laVT2w,5,1/12/2016,0,review,0,The Strip,Avenue Cafe
52307,0,OkRPVF1eOxjjYx-KnhbDOQ,ctidR2ZjZ-cAHrj6VQLpWg,"Visiting from Los Angeles, I wanted to try some restaurants off the Las Vegas strip that were more reasonably priced, but still delicious. Enter BabyStacks.  Man oh man, do they have the best Bananas Foster pancakes!  Soooo good!  Perfect texture and sweetness.  Service was friendly and pleasant.  I'll definitely make a point to visit BabyStacks the next time I'm in Vegas.",sNVGdeOPeitJ3OWUQBINzQ,4,1/5/2017,0,review,0,Westside,British Foods
44600,1,IWFWaJZC8tBPMVPcoPNSdA,sghCbEAdCuy7BzcoPl2bBw,"Exquisite food, pricy menu; good for special occasions.  Not the best in terms of the food quality/price ratio, but that's often the case with high-end dining.  Just wish the water wouldn't cost $10/bottle without anyone telling us, but when you're paying $150-400+ per person, I guess it's ""chump change"" compared to the overall bill.",XnJeadLrlj9AZB8qSdIR2Q,4,10/24/2010,3,review,0,The Strip,Lasalsa Fresh Mexican Grill
40760,0,GDoAXUedlVVsUKzER8yc0w,ISz28TBRmxA0FbHqDbg0tQ,"Is not what it used to be anymore. I was sit at the bar and even though it was only me and a couple more people, the service was slow. I Had The taste of the region, and it was so so. The soup, small and thick. The pasta was OK and the chicken....I was better without it. Overall, not that good.",Lau3N654yNyWdIIybea1uA,2,10/16/2016,0,review,0,Summerlin,The Sushi
71711,0,gctpnYIeTYyR4rxVGHeXkQ,5oXnboPqG5uaFLzYC4qw9A,"Holy cow! Holy pork! Lol... You can smell the delicious smoked meats when you get out of your car in the parking lot. I don't know about you, but that got my mouth watering right away thinking about what yummy BBQ I was about to eat!

Went by chance on opening night and it was packed, but we were seated pretty quick at a bar tall table. Great vibe in this joint! 

Feels like a BBQ place should,  bustling and laughter, all over and the smell! - everything smelled soooo good!

We sampled a bunch of dishes and brought some leftovers home since it was just the two of us. THE BEST beef ribs I have EVER had. Sides were awesome. Now, you may say cole slaw is cole slaw, but theirs was friggin delicious! Especially when I put some on top of my pulled pork sammich! 

Decor was cool, big logo in chalk with flames when you walk in. Staff was super friendly and they all helped out. Shout out to our server Hannah and our bartender Simone who both kick ass at their jobs. Hostess was smiley and friendly. 

This place will definitely be in our regular rotation, we enjoyed all the food. A must try. Photos to come, I have to get them off my wife's phone, I ran out of memory. Too many pics of the kids!",u_vSbtOYpfnzhFRfEhqfyg,5,3/28/2015,4,review,0,Other,China Roll
30342,1,CHf8EbvYLUUCpQxP9_lP7A,j2Hmizb72a_I9Hck3MGfwQ,"When I first discovered this place, I (or some member of my family) came religiously so I could satisfy my craving for the chicken kabob plate. This meal, to me, was the perfect blend of my favorite stuff: grilled boneless chicken kabob, perfectly seasoned rice and awesome salad. We even braved the terrible service of the girl who used to answer the phone (she was very rude) to come and get this food!

However, at some point they decided to change things around. The rice is now more brown and doesn't have the same perfect taste. The cheese even changed momentarily from feta to mozzarella. I love cheese but I loved feta in this setting more so the change was annoying to me. By far, though, the rice change realllllly got me. It got me so much that I stopped eating here.

Then, I decided to give it another try. To my surprise, the rice was ALMOST back to what it used to be. I was temporarily happy again!! Until, several weeks later, another craving hit and I went back to get takeout and I was given the type of rice that I hate. This ruined the entire meal for me. I actually have not been back again since because I can't figure out what kind of rice they are using on the regular.

In any case, despite my rice saga, the owner is usually very nice when I see him. He recognizes some members of my family and says hi and that is nice also. I do hope the restaurant does well and maybe one day I'll be back (maybe).",l_jQTJ0Y5GC7_xr7dpiOeQ,3,4/16/2012,1,review,0,Other,Feast Buffet
62761,0,eMBV7FugCJq7FIvGhARo2Q,fmnq7dL1c8Px23Uo_4FLtA,"Great food, with knowledgeable and fun staff. 

I felt very welcome and looked after by Paul, Gerard and Jaz!

I had the Chicken Biriyani, spiced to perfection and the naan bread was SO fresh!

Don't be deterred that is it is buried in a strip mall, it is a 'find'. 

I am coming back with a big group of chaps next Jan. for the Consumer Electronics Show. 

I don't write many reviews, but this place is special.",S1Gpj_cqlEzitBCGAXj5aA,5,8/5/2016,0,review,0,Southwest,The Lodge At Cactus
12055,0,HuEnhanELcmI9Pd0VuJAFg,KCyL-WQZoLxlre9lg8tJqw,This restaurant Is fun and the food was delicious. You have to try the turkey pastrami sandwich it is amazing. I got mine with a side of their barbecue sauce and I just loved it.,8-_jXGGDFPFAPB4r1x-81w,5,6/28/2013,0,review,1,Eastside,Cardenas Market
36675,1,Z7PsT-nKB1NqCs_RBhtpiw,0vh2uTok3J4Aur4HyvH7Fw,"This is a second location to Gill's Prescott, Arizona one. I have loved Indian food for over 20 years and this is the tastiest anywhere!!
The buttery and creamy Chicken Tikka Masala is on point although ad a little heat and it makes it that much better. You can not find more fun hosts and great crowds as well. I highly recommend you try the food here Scottsdale!",wMN68wTTlu8hADAF3FkKTw,5,9/13/2016,2,review,1,Eastside,McCormick & Schmick's Seafood & Steaks
21352,0,CP4-y2h26POgXXIDQSGkDQ,PWEYz_fJm4e4OwwRBTC8BA,This is a quaint little place with good food!  My son had the Lamb Stew and the sauce was amazing!  I had the Duck Confit and it was very good.  We will be back for breakfast for sure!  Loved that the Chef comes and checks on your meal!,zqNgwQjj0_XAll-neGikIw,5,1/29/2015,0,review,0,Spring Valley,Elevation Burger
58676,32,Z-1RtSKYQHmqEGpaphnygg,nZJGhQkeUOyFqROTkaAeUw,"Sorry not sorry! 3.5 stars in my book. 

I don't get what the hype is all about!!! Maybe people love it cuz they are drunk and just think it's so good but me I wasn't drunk and I had this place twice during my stay at the Cosmopolitian and both times it was good but it wasn't thay greatttt that people make it seem. Yes the pizza is thin and the cheese sauce is good but that's really all. It's good but not the best. The guys working here are super nice and $5.00-5.50 for one freaken slice of pizza is really not worth it. 

I wouldn't rush back I think there are plenty of other options for pizza on the strip. I do like that it does have a cool hidden secret look to it when entering but other than that nothing to rave about.",iCQpiavjjPzJ5_3gPD5Ebg,3,12/9/2015,43,review,39,Downtown,Triple George Grill
56015,8,_ir8NHMtV7KPTwmBmlkmQw,wDHyOPq7LUO_ebz4QFkB7Q,"We were hungover, hungry and needed to use my Groupon before it expired so off to Seafood Shack we went.. I hadn't been to the Treasure Island in forever! Inside the casino, the restaurants, the restrooms, everywhere...it smells like a mix of cigarette smoke and Banana Boat lol 

The atmosphere of the restaurant is cute.. think of an upgraded Joe's Crab Shack.. Our waiter was friendly and the food came out at a decent pace..

*Clam chowder in sourdough bread bowl- the chowder was nothing special but the bread was good.
*Crab cakes come with 3 small pieces.. Though they were small, they tasted like they barely had any filler in them.. just lots of crab meat..
*Blackened Chicken- came out piping hot and moist
*Seafood Pasta- lots of pieces of crawfish and shrimp in a creamy sauce
*Lobster roll- mehh.. Lobster meat tasted fake..

Before the discount the bill came up to around $85.. Would I come here again? Probably not.. Don't know if this is just a coincidence but my boyfriend and I both had stomach aches that night...",gf68voXoY4LqSC_7Qq5t9A,3,4/25/2014,10,review,10,Downtown,Ogden Mart
23539,0,FfNN8Y_3qFCNKN3vjGF61w,p5LZHbkP57-1G0DJoB_eMA,"Excellent food!

I ordered philly-cheese with wing combo...they give me mountain amount of nice crispy fries.

My wings and fries were crispy & golden, which tells me that they don't skimp on using good oil.

Bit of wait....was the only down side.

Open kitchen! Clean food!",kp9egPu3SivT5gsBiyKOCA,5,10/13/2015,1,review,0,Chinatown,Trattoria Nakamura-Ya
34326,0,aXEVT2-25FSkM8fXRyZ83g,2_yw_DSqE00NV-7G-Cy-sg,"I was slightly skeptical thinking it would not be good. The apps are average. The pastas...exceptional! Pomodoro was perfect, the lasagna is super huge and delish and the pasta alla vodka was amazing! All of the pasta is perfectly cooked. Oh, and make sure you leave room for dessert. The tiramisu had a chocolate cake surprise at the bottom. I hate the word moist but that's exactly what it was...MOIST. I couldn't stop eating it. Nice views so ask for a table by the window. The restaurant is not easy to find so just ask for directions...don't wander around.",nUpz0YiBsOK7ff9k3vUJ3A,5,2/1/2014,0,review,0,Downtown,Cafe Heidelberg German Market & Restaurant
66386,0,JfoVklSFhaOpbYJdlmXODg,_bSRR0Aui7RR1xZS43VCYA,"This is the third time I come to this place, the first two times for lunch and today for diner. I can't complain the service has been great and the food pretty good, the buffalo chicken wrap is my fav, the fish and chips are pretty good choices as well.
The only complain I have is the sticky tables  not sure what they use for cleaning but just not working out, even the floor is a little sticky. I haven't tried their upstairs area looks like fun. But yes I recommend this place, try it out!",LPhFORzrfa5_c6o2YXLBUA,4,6/4/2016,0,review,0,Centennial,A La Mode
